idImpianto,Gestore,Bandiera,Tipo Impianto,Nome Impianto,Indirizzo,Comune,Provincia,Latitudine,Longitudine,,,
32271,AMATO FORTE DISTRIBUTORE DI AMATO MATTEO & C. S.N.C.,Esso,Strada Statale,AMATO FORTE DISTRIBUTORE di Amato Matteo & C snc,Statale 18 Tirrena Inferiore. Km. 37.300. dir. nocera-salerno 84014,NOCERA INFERIORE,SA,40.74096041530166,14.646588563919067,,,
18683,CAPALDO ARCANGELO,Esso,Altro,Capaldo Arcangelo,VIA VARIANTE SS.266 NOCERINA   84014,NOCERA INFERIORE,SA,40.767497791603965,14.654372334480286,,,
28788,DELLA PORTA CARMINE,Pompe Bianche,Altro,DELLA PORTA CARMINE,VIA PROVINCIALE NOCERA-SARNO 136 84014,NOCERA INFERIORE,SA,40.7744819874325,14.626154344844053,,,
28255,MIAN PETROLI DI CANZANELLI LUCIA,Esso,Altro,DISTRIBUTORE ESSO MIAN PETROLI DI CANZANELLI LUCIA,VIA S.ANNA 96 84014,NOCERA INFERIORE,SA,40.753668119387704,14.639496803283691,,,
24952,FACOMGAS S.R.L.,Pompe Bianche,Altro,FACOMGAS S.r.l. (Nocera Inf.),VIA PETRARCA  84014,NOCERA INFERIORE,SA,40.7638074245025,14.653138518333435,,,
28452,G.T.C. S.R.L.,Pompe Bianche,Altro,GTC,VIA ATZORI 271 84014,NOCERA INFERIORE,SA,40.73965507952897,14.637008767736802,,,
10119,GESTIONI EUROPA - SOCIETA' PER AZIONI,Total Erg,Altro,Nocera Inferiore,Via G. Falcone   84014,NOCERA INFERIORE,SA,40.750017217025785,14.649429023265839,,,
17548,PETROLCHIMICA SUD - S.R.L.,Pompe Bianche,Altro,NOCERA INFERIORE, N.B. GRIMALDI SNC 84014,NOCERA INFERIORE,SA,40.744977594071685,14.629926010966301,,,
24240,PETROLCHIMICA SUD - S.R.L.,Pompe Bianche,Altro,NOCERA INFERIORE 2,VIA VITOLO  84014,NOCERA INFERIORE,SA,40.74347626082992,14.648695439100266,,,
29297,LOGISTICA & PETROLI S.R.L.,Pompe Bianche,Altro,NOCERA PETROLI,VIALE SAN FRANCESCO  3 84014,NOCERA INFERIORE,SA,40.74575486819911,14.654211401939392,,,
28573,"RUGGIERO PETROLI"" - S.A.S. DI RUGGIERO ALFONSO & C.,Agip Eni,Altro,RUGGIERO PETROLI SAS,SP 106 VIA PADULA 36 84014,NOCERA INFERIORE,SA,40.7732200466272,14.61586594581604
28466,SIX PETROLEUM S.R.L.,Q8,Altro,SIX PETROLEUM SRL,VIA FALCONE  84 84014,NOCERA INFERIORE,SA,40.7538444214817,14.64973131289753
32805,DE VIVO LUIGI,Api-Ip,Altro,Stazione di Rifornimento IP De Vivo Luigi,VIA VILLANOVA 114 84014,NOCERA INFERIORE,SA,40.75968176144473,14.639618200431983
28525,PA.SA S.N.C. DI PAGANO V. E SALVATI F.,Api-Ip,Altro,STAZIONE DI RIFORNIMENTO IP PA.SA.,VIA PETRARCA 45 84014,NOCERA INFERIORE,SA,40.76252714468493,14.65238481760025
21864,SANTONICOLA ALFONSO,Repsol,Altro,stazione di servizio Alfonso Santonicola,VIA FIANO 102 84014,NOCERA INFERIORE,SA,40.77310100446204,14.646015912294388
32821,TEAM WORKING S.R.L. A CAPITALE RIDOTTO,Retitalia,Altro,TEAMWORKING,VIA ISAIA GABOLA  84014,NOCERA INFERIORE,SA,40.74436166136472,14.628315344452858
28646,AMENDOLA FERDINANDO,Total Erg,Altro,totalerg di amendola ferdinando,via Napoli  84014,NOCERA INFERIORE,SA,40.74702307557615,14.63225819170475
3832,PETROLI S.N.C. DI STINGO VITTORIA & C.,Esso,Autostradale,ALFATERNA EST,Autostrada A3 NAPOLI-SALERNO. Km. 40.1. dir. Nord,NOCERA SUPERIORE,SA,40.733328773816936,14.679834544658661
3771,ALFATERNA SERVICE S.A.S. DI MADDALENA TRANZILLO & C.,Esso,Autostradale,ALFATERNA OVEST,Autostrada A3 NAPOLI-SALERNO. Km. 40.1. dir. Sud 84015,NOCERA SUPERIORE,SA,40.73288650981943,14.678657054901123
30494,CALIFANO SERVICE S.R.L.,Pompe Bianche,Altro,CALIFANO SERVICE S.PIETRO,VIA SAN PIETRO 104 84015,NOCERA SUPERIORE,SA,40.74600603246633,14.663700386881828
9326,CATTOLICO SERGIO,Agip Eni,Altro,ENI PV 54737,VIA NAZIONALE  84015,NOCERA SUPERIORE,SA,40.73364014552279,14.685555696487427
30463,FACOMGAS S.R.L.,Esso,Altro,FACOMGAS S.r.l. (Nocera Sup. Via V. Russo),VIA VINCENZO RUSSO SNC 84015,NOCERA SUPERIORE,SA,40.742443498883944,14.675654872576387
27780,CARUSO TOMMASO,Api-Ip,Altro,Ip via della libertà,Via della Libertà 143 84015,NOCERA SUPERIORE,SA,40.737078957707006,14.686969220638275
28820,PENTA PETROLI SRL,Esso,Altro,OGLIASTRO CILENTO,S.S. 18 KM 108 + 180  84061,OGLIASTRO CILENTO,SA,40.353041993490855,15.035355985164642
26518,CAPONE EUGENIO,Pompe Bianche,Altro,capone,via frosano 116 84062,OLEVANO SUL TUSCIANO,SA,40.65677742030343,15.00046044588089
26703,GIAMPICCOLO GERARDO,Api-Ip,Altro,IMPIANTO IP 47633,VAI FESTOLA SNC 84062,OLEVANO SUL TUSCIANO,SA,40.638207414475,15.003136001808116
22397,""STAZIONE DI SERVIZIO"" DI MONTELLA CARMINE & C. - S.N.C.,Pompe Bianche,Altro,MONTELLA CARMINE & C. SNC,VIA FESTOLA 24 84062,OLEVANO SUL TUSCIANO,SA,40.64371317328617,15.01133680343628
26201,""CLEMENTE ANGELO"" DI CLEMENTE ANTONIO PIETRO & C. - S.N.C.,Pompe Bianche,Altro,CARBURANTI CLEMENETE ANGELO,VIA F.CAVALLOTTI 32 84020,OLIVETO CITRA,SA,40.689700483068805,15.229715178464062
26291,CLEMENTE ANTONIO PIETRO,Pompe Bianche,Altro,CLEMENTE ANTONIO PIETRO CARBURANTI,VIA ISCA 12 84020,OLIVETO CITRA,SA,40.701182989663685,15.23356318473816
8284,FALCIONE STEFANO,Esso,Strada Statale,DISTRIBUTORE CARBURANTI ESSO,Statale 18 Tirrena Inferiore. Km. 128+693. dir. REGGIO CALABRIA 84060,OMIGNANO,SA,40.25781692459535,15.131264414827797
29989,PENTA PETROLI SRL,Pompe Bianche,Altro,EWA ORRIA,VIA STELLA STP PER OMIGNANO SNC 84060,ORRIA,SA,40.296342256048696,15.167649814717379
31816,P.D.P. S.R.L.,Agip Eni,Altro,ENI,VIA NAZIONALE S.S.19 KM 81+130 SNC 84034,PADULA,SA,40.329328724984464,15.62599316239357
31817,P.D.P. S.R.L.,Agip Eni,Altro,ENI GAS,VIA CAMMARELLE SNC 84034,PADULA,SA,40.32922894122288,15.62623456120491
30956,MARIO PETRIZZO PETROLI S.R.L.,Esso,Strada Statale,ESSO MARIO PETRIZZO PETROLI SRL,Statale 19 delle Calabrie. Km. 84.825. dir. SUD 84034,PADULA,SA,40.299870573085606,15.643839240074158
30350,G & V GUZZO S.R.L.,Pompe Bianche,Altro,G & V Guzzo Srl,Via Provinciale 51-bis. c.da starze  84034,PADULA,SA,40.336515023405134,15.628323446420268
30885,D'ALESSIO PIETRO,Pompe Bianche,Altro,GAS AUTO DI D'Alessio Pietro,VIA MOLINO VECCHIO 14 84034,PADULA,SA,40.29156604860816,15.64069118530574
30896,""MIGLIORE METANAUTO S.A.S. DI MIGLIORE MICHELE & C.",Pompe Bianche,Strada Statale,MIGLIORE METANAUTO ,Statale 517 Bussentina. Km. 1+665. dir. PADULA 84034,PADULA,SA,40.28823661874004,15.640085234605749,,,
8411,P.D.P. S.R.L.,Agip Eni,Altro,P.D.P., S.S. 19 KM 86 200 SNC 84034,PADULA,SA,40.28964223128777,15.65161532437105,,,
30874,SABIA CARBURANTI S.R.L.,Pompe Bianche,Altro,SABIA CARBURANTI,VIA NAZIONALE SNC 84034,PADULA,SA,40.33265790083195,15.624859929084778,,,
28298,PETROL SERVICE S.A.S. DI CASCONE VINCENZO,Api-Ip,Altro,API IP,VIA MANGIONI 1 84016,PAGANI,SA,40.75153343863095,14.619114696979523,,,
32396,VOLO GROUP S.R.L.,CONAD,Altro,CONAD SUPERMERCATO,VIA ALCIDE DE GASPERI 340 84016,PAGANI,SA,40.74986271798383,14.59837898998262,,,
18901,CORPORATION FUELS S.R.L.,Pompe Bianche,Altro,Corporation Fuels,VIA OLIVELLA SNC 84016,PAGANI,SA,40.74700011348337,14.621571600437164,,,
27750,EFFEBI S.R.L.,Agip Eni,Altro,Eni,VIA CARLO TRAMONTANO 3 BIS 84016,PAGANI,SA,40.740233484838654,14.624056667089462,,,
32727,MERIDIANA OIL COMPANY S.R.L.,Agip Eni,Altro,Eni,VIA CARLO TRAMONTANO 3/BIS 84016,PAGANI,SA,40.7402198428998,14.624034868717217,,,
20971,F.S. PETROLI S.R.L. A CAPITALE RIDOTTO,Agip Eni,Altro,F.S. PETROLI S.R.L.,VIA PADRE VINCENZO SORRENTINO SNC 84016,PAGANI,SA,40.7535128869219,14.61111232638359,,,
18238,LANGELLA GIUSEPPE,Api-Ip,Altro,IP di Langella Giuseppe,VIA FILETTINE 118. 84016,PAGANI,SA,40.75501383695203,14.608847321495887,,,
5643,MULTICARBURANTE DI MARESCA ANNA & C. S.N.C.,Agip Eni,Altro,Multicarburante di Maresca Anna & C. s.n.c.,Via Taurano 128 84016,PAGANI,SA,40.755152155426124,14.592188000679016,,,
13167,C.M.M. S.A.S. DI MAURO ALESSANDRO PELLONE,Esso,Altro,PAGANI,VIA NAZIONALE 27 84016,PAGANI,SA,40.74331389210135,14.62565928697586,,,
6737,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,PAGANI SS. 18 KM. 36+450 LOC.S.CHIARA,SS. 18 KM. 36+450 LOC.S.CHIARA SNC PAGANI. SA 84016  ,PAGANI,SA,40.743004191407564,14.627369150530285,,,
25803,CERVINO EDUARDO DI CERVINO MARIA CARMELA,Api-Ip,Altro,cervino eduardo di cervino maria carmela,VIA TEMPA GAUDIANA 8 84020,PALOMONTE,SA,40.63991901538098,15.297021455929325,,,
31426,RAGO MICHELE,Tamoil,Altro,RAGO MICHELE ,SP 27 FRATTE PELLEZZANO KM 0+333  ,PELLEZZANO,SA,40.6975783153766,14.773820921018341,,,
28822,PENTA PETROLI SRL,Esso,Altro,PERITO, STR.COMUNALE FARNETA SNC 84060,PERITO,SA,40.29768088472337,15.133817195892334,,,
23660,CASCIANO CIRO,Api-Ip,Altro,CASCIANO CIRO,VIA DESERTO  84020,PETINA,SA,40.532043650837736,15.372931878837107,,,
13826,R.CARBURANTI S.A.S. DI RESCINITI ANTONIO & C.,Pompe Bianche,Altro,R.CARBURANTI SAS,VIA MADONNA DELLE GRAZIE SNC 84065,PIAGGINE,SA,40.34937694993332,15.374469012022018,,,
32524,DISTRIBUTORE REPSOL DI GRECO VITTORIO,Repsol,Altro,DISTRIBUTORE REPSOL DI GRECO VITTORIO,CONTRADA M.CAMPAGNA S.R.EX 447 SNC 84066,PISCIOTTA,SA,40.12299859465169,15.214198581462142,,,
21916,"RITORTO""  - S.A.S. - DI VALLETTA GIOVANNA & C.,Agip Eni,Strada Statale,Distributore Carburanti E.N.I.,Statale 19 delle Calabrie. Km. 104. dir. Salerno 84035,POLLA,SA,40.52378323930956,15.495824470687808
32257,PINTO PETROLI S.R.L.,Pompe Bianche,Strada Statale,Pinto Petroli Srl,Statale 19 delle Calabrie. Km. 57.787. dir. Atena Lucana 84035,POLLA,SA,40.50785885339687,15.516756176948547
9224,F. & G. S.A.S. DI VASSALLO CARMELO & C. IN SIGLA ""F.& G. S.A.S.",Api-Ip,Altro,Area,VIA NAZIONALE DEL CILENTO 267 SNC 84068,POLLICA,SA,40.188349824615955,15.024350058802838,,,
4857,BE.RA. S.R.L.,Api-Ip,Altro,Be.Ra. srl,VIA AVERSANA 417 84098,PONTECAGNANO FAIANO,SA,40.629122915485574,14.86239105463028,,,
26508,CAPONE S.A.S. DI CAPONE EUGENIO & C.,Pompe Bianche,Altro,capone,CORSO ITALIA 114 84098,PONTECAGNANO FAIANO,SA,40.640805565539054,14.883297225894921,,,
14970,ENERGIA VERDE S.R.L.,Pompe Bianche,Altro,Energia Verde,VIA MARE IONIO SNC 84098,PONTECAGNANO FAIANO,SA,40.61438562393389,14.852618186508153,,,
10403,STAZIONE DI SERVIZIO CARBURANTI EXTRA DI CUCINO NICOLA,Pompe Bianche,Altro,Extra carburanti,VIA DEI NAVIGATORI 2. 84098,PONTECAGNANO FAIANO,SA,40.601613373924465,14.865061168903367,,,
24801,GRIMALDI S.R.L.,Agip Eni,Altro,GRIMALDI ENI,SP 417 Aversana Km 3.5 Pontecagnano-Faiano  ,PONTECAGNANO FAIANO,SA,40.61243736254386,14.874393939971924,,,
31438,GUACCIO MATTEO,Api-Ip,Altro,GUACCIO MATTEO,VIA POMPEI 119 84098,PONTECAGNANO FAIANO,SA,40.65332713500583,14.904936254024506,,,
5159,MILUGAS S.R.L.,Pompe Bianche,Strada Statale,MILUGAS SRL,Statale 18 Tirrena Inferiore. Km. 66. dir. SUD 84098,PONTECAGNANO FAIANO,SA,40.629541033974085,14.90969181060791,,,
28288,GESTIONI EUROPA - SOCIETA' PER AZIONI,Total Erg,Altro,PONTECAGNANO,Strada Statale 18 km 67 + 117  84098,PONTECAGNANO FAIANO,SA,40.63121690970982,14.905316858049673,,,
17558,PETROLCHIMICA SUD - S.R.L.,Pompe Bianche,Altro,PONTECAGNANO,VIA EUROPA SNC 84098,PONTECAGNANO FAIANO,SA,40.64360746226946,14.873517256536843,,,
6736,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,PONTECAGNANO CORSO ITALIA 80 IMP. Q8,CORSO ITALIA 80 IMP. Q8 SNC 84098,PONTECAGNANO FAIANO,SA,40.64319558167595,14.878392877646888,,,
25657,MANDARA CRESCENZO,Agip Eni,Altro,agip mandara,VIA PASITEA 82 84017,POSITANO,SA,40.63086367424864,14.484706791633585,,,
27755,FUSCO ROMOLO,Total Erg,Altro,TotalErg,VIA C.COLOMBO  84017,POSITANO,SA,40.62784928076704,14.490354978879395,,,
18448,PETROL CAR S.N.C. DI ESPOSITO VINCENZO E DI LIETO ALFONSO,Total Erg,Altro,TotalErg,via nuova chiunzi  84010,RAVELLO,SA,40.6541583860102,14.61355984210968,,,
32358,SALVATORE ANTONIO,Pompe Bianche,Altro,Distributore Salvatore Antonio,VIA G. FALCONE 18 84020,RICIGLIANO,SA,40.66740185949182,15.474859401583672,,,
33747,IULIANO GIUSEPPE,Pompe Bianche,Altro,AREA DI SERVIZIO DI IULIANO GIUSEPPE,LOCALITA' CARPINE SNC 84069,ROCCADASPIDE,SA,40.424426216818844,15.187930762767792,,,
33707,ALESSIO CARBURANTI DI ALESSIO ANIELLO,Repsol,Altro,REPSOL,VIA NAZIONALE  125 84069,ROCCADASPIDE,SA,40.457058099700745,15.108467638492584,,,
18945,CICCIO S.A.S. DI FONSECA FRANCESCO E C.,Agip Eni,Altro,Agip 28927 Roccagloriosa ,variante alla ss 18 km. 38+98  84060,ROCCAGLORIOSA,SA,40.08995504316321,15.454657673835754,,,
8829,ALIPRANDI ALBERTO,Api-Ip,Altro,Distributore IP,PIAZZA S.SOFIA SNC 84070,ROFRANO,SA,40.211491732628616,15.427283190867911,,,
32249,GAROFALO GIANCARLO,Ies,Strada Statale,IES - Garofalo Giancarlo,Statale 18 Tirrena Inferiore. Km. 116+450. dir. Nord 84070,RUTINO,SA,40.300591394080655,15.07207217420671,,,
32062,ANNUNZIATA SERGIO,Agip Eni,Autostradale,SALA CONSILINA EST,Autostrada A3 SALERNO-REGGIO CALABRIA. Km. 91. dir. nord 84036,SALA CONSILINA,SA,40.39873834488029,15.581182837486267,,,
31570,PAGLIARULO GEST DI PAGLIARULO VITTORIO & C. S.A.S.,Agip Eni,Autostradale,SALA CONSILINA OVEST,Autostrada A3 SALERNO-REGGIO CALABRIA. Km. 91+426. dir. sud 84036,SALA CONSILINA,SA,40.39807366551684,15.580337941646576,,,
7497,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,SALA CONSILINA S.MARIA MISERICORDIA ,S.MARIA MISERICORDIA  84036,SALA CONSILINA,SA,40.41093467948778,15.569179952144623,,,
33325,LOGISTICA ITALIA - SOCIETA' A RESPONSABILITA' LIMITATA,Pompe Bianche,Altro," ETE"" POWER",VIA STRADA PROVINCIALE AVERSANA 417 84100,SALERNO,SA,40.63466796358318,14.854564368724823,,,
18823,APICELLA NICOLINO & C. - S.A.S.,Esso,Altro,Apicella Nicolino & C. Sas,VIA LUNGOMARE COLOMBO 2 84129,SALERNO,SA,40.66433665722736,14.791372865438461,,,
28574,EAF - EREDI DI ALFONSO FIMIANI S.R.L.S.,Api-Ip,Altro,Area di Servizio - Salerno - Fuorni - ,VIA OSTAGLIO 94 84131,SALERNO,SA,40.65423225185266,14.859121441841125,,,
6020,ROSA DOMENICO,Api-Ip,Altro,area di servizio san leonardo,tangenziale di salerno km 60+900  84100,SALERNO,SA,40.65093160904689,14.82467383146286,,,
28635,BENNY S.R.L.,Agip Eni,Altro,BENNY,VIA NUOVA TANGENZIALE SNC 84131,SALERNO,SA,40.65109603455001,14.826830327510834,,,
28316,CONTIERI PETROLI S.A.S. DI GIUSEPPE CONTIERI & C.,Agip Eni,Altro,CONTIERI,VIA LAMIA 51 84131,SALERNO,SA,40.64774069682906,14.86804649233818,,,
28284,D'AMATO CARBURANTI S.R.L.S.,Esso,Altro,D'AMATO CARBURANTI S.R.L.S.,via San Leonardo 234 84131,SALERNO,SA,40.64843424482191,14.83892172574997,,,
10165,DEFI GAS S.R.L.,Pompe Bianche,Altro,DEFI GAS SRL,VIA C. GATTI 2. 84135,SALERNO,SA,40.69388905267952,14.77997750043869,,,
28924,DE LUCA                            LUIGI,Total Erg,Altro,ERG,VIA CARMINE - PIAZZA NADDEO SNC 84126,SALERNO,SA,40.68454514748435,14.77049857378006,,,
28438,"CARBURANTI ESSO S.A.S. DI DE ROSA GAETANO & C.""",Esso,Altro,ESSO,Via dei greci   84135,SALERNO,SA,40.702092922335176,14.777136087862345,,,
28332,COLUCCI ALFONSO,Esso,Altro,Esso di Colucci Alfonso,VIA PARMENIDE 143 84131,SALERNO,SA,40.655377467539175,14.808679819107056,,,
14359," F.LLI GIOVANNI & GERARDO D'AMORA"" -   S.N.C.,Esso,Altro,F.lli Giovanni e Gerardo D'Amora snc,VIA S. BARATTA 165 84134,SALERNO,SA,40.68032287851179,14.77495587853889
28649,GIEFFE DI SILVIA FIGLIOLIA SRL,Api-Ip,Strada Statale,GIEFFE DI SILVIA FIGLIOLIA SRL,Statale 18 Tirrena Inferiore. Km. 62+173. dir. sud 84131,SALERNO,SA,40.649037430331845,14.853555858135223
8970,L.G.P. SERVICE S.A.S DI ISOLA RAFFAELE & C.,Q8,Altro,Impianto Carburante Q8,via G.Clark  84100,SALERNO,SA,40.650962034971016,14.811633906745897
30907,PRISCO FERNANDA,Api-Ip,Altro,IP,VIA GENERALE CLARK SNC 84100,SALERNO,SA,40.65216804653779,14.81014832854271
27233,""LORI.MAS."" - S.A.S. - DI BAGGIANO MASSIMILIANO & C.,Api-Ip,Altro,IP- LORI.MAS,VIA WENNER ZONA INDUSTRIALE SNC 84131,SALERNO,SA,40.632885480630485,14.83402132987976
9649,""IRNO IP"" - S.N.C. - DI DE FILIPPO MICHELE. BELMONTE MICHELE E MERCATO ANGELO,Agip Eni,Altro,IRNOIP,VIA IRNO 212. 84135,SALERNO,SA,40.686246928728536,14.77759838104248
13157,MA.CLA.MA S.A.S. DI CLAUDIO PELLONE,Esso,Altro,MACLAMA SOPRA,VIA S. GIOVANNI BOSCO  84126,SALERNO,SA,40.684149543722576,14.771613702178001
13159,MA.CLA.MA S.A.S. DI CLAUDIO PELLONE,Esso,Altro,MACLAMA SOTTO,VIA FRANCESCO PRUDENTE SNC 84126,SALERNO,SA,40.68414116970863,14.772041353011332
14311,METANAUTO SERVICE - S.R.L.,Pompe Bianche,Altro,metanauto service srl,via dei carrari 30 84131,SALERNO,SA,40.643778706462356,14.835740625858307
23820,MILUGAS S.R.L.,Pompe Bianche,Altro,MILUGAS SRL,VIA SALVADOR ALLENDE SNC. 84131,SALERNO,SA,40.63979775604075,14.825599193572998
13802,PREZIOSO ANNA,Api-Ip,Altro,PREZIOSO ANNA,PIAZZA MATTEO LUCIANI  84121,SALERNO,SA,40.67932481946878,14.751859232783318
24774,STAZIONE DI SERVIZIO DI CLAUDIO VITOLO,Q8,Altro,Q8 VIA RISORGIMENTO. 28,VIA RISORGIMENTO 28 84125,SALERNO,SA,40.68487785469651,14.763801508458073
33918,""PETROLCHIMICA SUD - S.R.L.",Pompe Bianche,Altro,SALERNO,VIA DELLE CALABRIE LOC. FUORNI SNC 84131,SALERNO,SA,40.648646296487826,14.858319461345673,,,
32872,IP SERVICES S.R.L.,Api-Ip,Altro,SALERNO - FUORNI,VIA OSTAGLIO 94 84100,SALERNO,SA,40.65423459281907,14.859102682209027,,,
32633,IP SERVICES S.R.L.,Api-Ip,Altro,SALERNO - MERCATELLO,VIA GENERALE CLARK  84100,SALERNO,SA,40.65423459281902,14.807242915344204,,,
24881,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,SALERNO VIA TORRIONE. 104,VIA TORRIONE 104 84127,SALERNO,SA,40.67234994688689,14.77857264173349,,,
17719,STANZIONE ORTENSIO,Agip Eni,Altro,STANZIONE ORTENSIO,VIA MEDAGLIE D'ORO  84132,SALERNO,SA,40.666569997406896,14.8028494730479,,,
29251,MA.FL.EM. - S.R.L.,Esso,Altro,STAZIONE DI SERVIZIO ESSO,STRADA PROVINCIALE 417 AVERSANA S.N.C. 84131,SALERNO,SA,40.634653918866206,14.854575097560883,,,
28699,PETROSINO MICHELE,Esso,Altro,Stazione di servizio Esso di Petrosino Michele,VIA RISORGIMENTO 0 84125,SALERNO,SA,40.68675499369864,14.762084484100342,,,
19778,ROCCO MASSIMILIANO,Esso,Altro,Stazione di Servizio Esso di Rocco Massimiliano,Via Tenente Ugo Stanzione snc 84133,SALERNO,SA,40.673814000894325,14.792650647155028,,,
24613,"PETROLI IMPIANTI CARBURANTI"" DI PASQUALE GRIMALDI & C. - S.A.S.,Total Erg,Altro,STAZIONE TOTAL,VIA SETTIMIO MOBILIO 65. 84127,SALERNO,SA,40.67704292057234,14.77641150355339
14828,CLARIZIA MARCELLO,Total Erg,Altro,totalerg,via irno 34 84135,SALERNO,SA,40.683447875725406,14.77598993743436
30998,""VI.VA.GI."" DI D'AMATO GIUSEPPE & C. - S.N.C.,Agip Eni,Altro,VI.VA.GI. s.n.c. di D'amato G. & C. (Costa Amalfi),via Trento - loc.Mercatello 140 84129,SALERNO,SA,40.65916480092063,14.800094068050385
13197,PE.PA S.A.S DI CLAUDIO PELLONE,Esso,Altro,VIA IRNO,VIA IRNO 98 84135,SALERNO,SA,40.68492225861172,14.776942396517825
11002,ALFANI GIUSEPPE,Tamoil,Altro,IMP. TAMOIL  ITALIA SPA  ,VIA TORA SP 26 - PEZZANO  84099,SAN CIPRIANO PICENTINO,SA,40.69952164957932,14.8696169257164
17565,""PETROLCHIMICA SUD - S.R.L.",Pompe Bianche,Altro,SAN CIPRIANO PICENTINO, LOC. CANTINA SNC 84099,SAN CIPRIANO PICENTINO,SA,40.675682450148294,14.868869930505753,,,
6734,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,SAN CIPRIANO PICENTINO STR PROV FUORNI,STR PROV FUORNI SNC 84099,SAN CIPRIANO PICENTINO,SA,40.68140852485349,14.871786832809448,,,
25899,AREA DI SERVIZIO MANDARA S.R.L. UNIPERSONALE,Api-Ip,Altro,Area di Servizio Mandara,via rione nuovo Scario  84070,SAN GIOVANNI A PIRO,SA,40.05604112435701,15.492753088474274,,,
32202,AXA PETROLI S.R.L.,Pompe Bianche,Altro,AXA PETROLI SRL,VIA PALLAFORTE 5 84020,SAN GREGORIO MAGNO,SA,40.66213487879464,15.405497930059482,,,
23404,ROTRANS - S.R.L.,Pompe Bianche,Altro,FULL PETROL S. CALORIO S.GREGORIO MAGNO,LOCALITA' SAN CALORIO  84020,SAN GREGORIO MAGNO,SA,40.65933632770144,15.38587081406149,,,
23403,ROTRANS - S.R.L.,Pompe Bianche,Altro,FULL PETROL VIA DEL SOLE S. GREGORIO M.,VIA DEL SOLE N.14  84020,SAN GREGORIO MAGNO,SA,40.65733572178921,15.39644700859833,,,
27968,GRIECO ANGELO,Total Erg,Altro,TOTAL ERG,PIAZZA AMENDOLA  84020,SAN GREGORIO MAGNO,SA,40.65859918357904,15.400897152119455,,,
13451,VITOLO ANIELLO,Api-Ip,Altro,IMPIANTO IP DI VITOLO ANIELLO,VIA FRANCESCO SPIRITO 16/18 84090,SAN MANGO PIEMONTE,SA,40.70260363185144,14.83201452492358,,,
3681,FUEL & FOOD S.R.L.,Agip Eni,Autostradale,SALERNO EST,Autostrada A3 SALERNO-REGGIO CALABRIA. Km. 7.228. dir. Nord 84090,SAN MANGO PIEMONTE,SA,40.69302312555731,14.834659099578857,,,
3682,PIT STOP S.R.L.,Agip Eni,Autostradale,SALERNO OVEST,Autostrada A3 SALERNO-REGGIO CALABRIA. Km. 7.228. dir. Sud 84090,SAN MANGO PIEMONTE,SA,40.692352005230305,14.834283590316772,,,
19385,BELLACOSA VITTORIO,Pompe Bianche,Altro, BELLACOSA VITTORIO,VIA PIAVE 106 84010,SAN MARZANO SUL SARNO,SA,40.77704779269182,14.591384008526802,,,
31894,VESUVIO PETROLI DI CATTOLICO SERGIO & LUIGI SILVESTRO S.N.C.,Tamoil,Altro,Impianto 8349,PIAZZA AMENDOLA S.N.C. 84010,SAN MARZANO SUL SARNO,SA,40.776444547066845,14.585405364632607,,,
27207,FRATELLI SANTONASTASIO SOCIETA' A RESPONSABILITA' LIMITATA SEMPLI FICATA,Repsol,Altro,REPSOL,VIA TERMINE BIANCO 93 84010,SAN MARZANO SUL SARNO,SA,40.77098990160855,14.594998955726624,,,
28824,PENTA PETROLI SRL,Esso,Altro,SAN MAURO CILENTO,LOCALITA' CONVENTO - VIA PROV SNC 84070,SAN MAURO CILENTO,SA,40.22281202830385,15.043021738529205,,,
32943,PINTO PETROLI S.R.L.,Pompe Bianche,Strada Statale,Pinto Petroli S.Pietro,Statale 426 di Polla. Km. 9 + 300. dir. Teggiano/Polla 84030,SAN PIETRO AL TANAGRO,SA,40.451523228961456,15.493029356002808,,,
4474,FABIANO ENERGIA S.R.L.,Q8,Strada Statale,Q8 SAN PIETRO,Statale 166 degli Alburni. Km. 65+100. dir. TEGGIANO 84030,SAN PIETRO AL TANAGRO,SA,40.451481385338276,15.519477954947206,,,
29345,ADINOLFI S.R.L.,Api-Ip,Altro,ADINOLFI SRL STAZ. SERVIZIO IP,VIA PROVINCIALE 133 84010,SAN VALENTINO TORIO,SA,40.78672217336834,14.621578339978441,,,
13494,CRISPO PETROL SERVICE S.N.C. DI CRISPO P. & E.,Api-Ip,Altro,IP,VIA SOTTOSANTI 40 84010,SAN VALENTINO TORIO,SA,40.79552600094498,14.60153775267554,,,
31815,ISMAN PETROLEUM S.R.L.,Pompe Bianche,Altro,ISMAN PETROLEUM,VIA VETICE 13 84010,SAN VALENTINO TORIO,SA,40.79242573664654,14.593898510689542,,,
24380,GRECO CARMELA,Pompe Bianche,Altro,DITTA GRECO CARMELA,GRCCML56L46I278T 12 84027,SANT'ANGELO A FASANELLA,SA,40.450115240535425,15.36055013524117,,,
